"URI de la canción","Nombre de la canción","URI(s) del artista","Nombre(s) del artista","URI del álbum","Nombre del álbum","URI(s) del artista del álbum","Nombre(s) del artista del álbum","Fecha de lanzamiento del álbum","URL de la imagen del álbum","Número de disco","Número de la canción","Duración de la canción (ms)","URL de vista previa de la canción","Explícito","Popularidad","ISRC","Añadido por","Añadido en"
"spotify:track:0pjIkwwUFLCGqLY90Jp3bH","Devil Dogs","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:7FtCDX4COLE3HR2vBv7411","The Great War","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2019-07-19","https://i.scdn.co/image/ab67616d0000b273b37a2bb117c7ae30ee77b6bd","1","5","197120","https://p.scdn.co/mp3-preview/b1c237e635a8badd0b543cc3059235a8d3bbe3ca?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","SE2EG1900105","","2025-03-21T11:51:51Z"
"spotify:track:6i3It0rVKEvoaTkzIxGOpg","The Grim Reaper is a Live-Streamer","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","spotify:album:51ejt0sPz42rdY2QtoiSxd","Your Mori.","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","2021-04-04","https://i.scdn.co/image/ab67616d0000b273bfa10b02c2e327512715b08b","1","1","192885","https://p.scdn.co/mp3-preview/778154bb6bd6670fcbe425822b69ea36f2c07086?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","JPV752004100","","2025-03-09T12:43:17Z"
"spotify:track:1MoEyYsa9Y0FvApwLskO1l","Ghost Division","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:0ByHC8GAef76h66JrvigzE","The Art of War (Re-Armed)","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2010-09-24","https://i.scdn.co/image/ab67616d0000b273052d58444fff15346b74f242","1","2","231186","https://p.scdn.co/mp3-preview/9aaaf45422f6035e7b9307538823ee16e62a6ebc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","SE2EG1000402","","2025-03-06T05:55:40Z"
"spotify:track:2c03eSv5IkwbDty49pKg1L","Soldier of Heaven","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:3kB4VjXKKCY7l5xeH113Da","The War to End All Wars","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2022-03-04","https://i.scdn.co/image/ab67616d0000b2734973c03327b47148881afe9c","1","4","218000","https://p.scdn.co/mp3-preview/306b00135723720379053f5c6191842746844525?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","SE6HE2200105","","2025-03-06T05:55:34Z"
"spotify:track:1xBRGN41DWx2vwNFY5CvGe","Night Witches","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:5TdhTTvwtD0ekZBYve97r7","Heroes","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2014-05-16","https://i.scdn.co/image/ab67616d0000b273735eecca68d3bb03e2e35a75","1","1","181333","https://p.scdn.co/mp3-preview/abacbdd302fb018d36cb4d00dde64680f58f08d6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","SE2EG1400101","","2025-03-06T05:55:32Z"
"spotify:track:0lOwS6th3vIY8C0BnlStT4","Metal Ripper","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:6ipBiXi944SLCxJhLFFS37","Coat of Arms","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2010-05-21","https://i.scdn.co/image/ab67616d0000b2736c7afe9024bc69f7ea1956b2","1","10","230800","https://p.scdn.co/mp3-preview/a94abc6c6c5270b1f03bf27f1f2f454d0c1272bc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","DED831000165","","2025-03-05T21:52:46Z"
"spotify:track:64tkmxsz9nTd90iJy1tpc0","Metal Trilogy","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:4tnxcxBbPUgxvpxQ4exQBY","Kingdom Come","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2021-07-16","https://i.scdn.co/image/ab67616d0000b2731ac725c6cf5ba689f790ae57","1","2","258026","https://p.scdn.co/mp3-preview/842bf5d07547bd5f20ff6bdca8b16720dd685c13?cid=9950ac751e34487dbbe027c4fd7f8e99","true","39","SE6HE2100402","","2025-03-05T21:51:58Z"
"spotify:track:0FcS0Cpz3tK1DLXIzr6iL2","Bury the Light","spotify:artist:1hGdQOfaZ5saQ6JWVuxVDZ","Casey Edwards","spotify:album:0xmupOFcrSRBIolFIozXQm","Devil May Cry 5 Special Edition Vergil's Rebirth Sound Selection","spotify:artist:3w1Q754jb31h5CXQCcnLNL","Capcom Sound Team","2021-01-22","https://i.scdn.co/image/ab67616d0000b273a2949f7d85e88b5f4de66f04","1","16","580292","https://p.scdn.co/mp3-preview/cb7d9b572f56d1e185ed83460d65b982e2de0960?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","JPE102003410","","2025-03-05T06:25:53Z"
"spotify:track:3ZKKYwnkAnnLRT0WarwJzb","Seeing Stars","spotify:artist:1PhE6rv0146ZTQosoPDjk8, spotify:artist:0HM4KuHUJ5ww5DdOGi3FEf","Mori Calliope, Lotus Juice","spotify:album:6NAp5C3DoGEW1f6I8dE0RK","Seeing Stars","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","2025-02-27","https://i.scdn.co/image/ab67616d0000b273dad317844c17dfc669a2adea","1","1","207566","https://p.scdn.co/mp3-preview/723940ff893b08a4f7b96b6cb2c6aa3a94a295ec?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","JPPO02500381","","2025-02-27T11:32:05Z"
"spotify:track:5EMX5Ed9GIlhTuQTiU8hxc","24-hour Cinderella - Full Spec Edition","spotify:artist:2zVL188G4nA4K7JtwwkULn","真島吾朗(宇垣秀成)","spotify:album:1aIDQgb9nklXl66X0C1Drc","Goro Majima Karaoke hit song collection(Ryu ga gotoku7 hikari to yami no yukue)","spotify:artist:4ShgdWtm52xvEr8uYmT0V6","SEGA SOUND TEAM","2020-01-16","https://i.scdn.co/image/ab67616d0000b2733aecad4bb7cbd784f92d2f9a","1","1","251837","https://p.scdn.co/mp3-preview/bec5ed4c2515ccf15c3e2ff25c1340c6202ca449?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","JPR501929942","","2025-02-26T13:18:54Z"
"spotify:track:2297mxrYLBAC4XkhXs39If","Armed & Dangerous","spotify:artist:6QtgPSJPSzcnn7dPZ4VINp","King Von","spotify:album:7gGJ9rNtigRF53dsFo48Wp","Welcome to O'Block","spotify:artist:6QtgPSJPSzcnn7dPZ4VINp","King Von","2020-10-30","https://i.scdn.co/image/ab67616d0000b273429d4b3d9261b9ccc24d7d36","1","1","122680","https://p.scdn.co/mp3-preview/6ca711b2afb21122fa4585ed61220d1f2229bf05?cid=9950ac751e34487dbbe027c4fd7f8e99","true","78","USUYG1334251","","2025-02-20T13:47:10Z"
"spotify:track:0OMRAvrtLWE2TvcXorRiB9","La Gozadera (feat. Marc Anthony)","spotify:artist:2cy1zPcrFcXAJTP0APWewL, spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6","Gente De Zona, Marc Anthony","spotify:album:2HXRjHb2nbLJa5r70FBtdT","Visualízate","spotify:artist:2cy1zPcrFcXAJTP0APWewL","Gente De Zona","2016-04-22","https://i.scdn.co/image/ab67616d0000b2731e3b9d4d53e0ac334cd9eec4","1","1","203049","https://p.scdn.co/mp3-preview/5af121c4e71ebf1bed44890a9e7e46f5dad96729?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","USSD11500071","","2025-02-16T15:03:02Z"
"spotify:track:2llyflxs4Yun0tveLALkmd","The Tale of the Lesbian Hunter","spotify:artist:5USAMqcbMAzF3HBmeD5pJF","Vinny Marchi","spotify:album:1M4hMi1LW2VxIgy408fbyH","The Tale of the Lesbian Hunter","spotify:artist:5USAMqcbMAzF3HBmeD5pJF","Vinny Marchi","2024-03-15","https://i.scdn.co/image/ab67616d0000b2732f301e3662d8c1dc851922e0","1","1","139026","https://p.scdn.co/mp3-preview/6545f3c83fd746eb491db526e579e815e06a93be?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","QZHN52414810","","2025-02-15T23:15:36Z"
"spotify:track:2PpruBYCo4H7WOBJ7Q2EwM","Hey Ya!","spotify:artist:1G9G7WwrXka3Z1r7aIDjI7","Outkast","spotify:album:1UsmQ3bpJTyK6ygoOOjG1r","Speakerboxxx/The Love Below","spotify:artist:1G9G7WwrXka3Z1r7aIDjI7","Outkast","2003","https://i.scdn.co/image/ab67616d0000b2736e88eb6508fd94cd1b745ce2","2","9","235213","https://p.scdn.co/mp3-preview/d24b3c4135ced9157b0ea3015a6bcc048e0c2e3a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","84","USAR10300924","","2025-02-01T11:26:28Z"
"spotify:track:6Pct9loH2REuGt6nXRqUjJ","The Bottom 3","spotify:artist:6YeB9qnbI47owfAXWhctih","Glorb","spotify:album:4sjmWKceNaGh0o185kHt0E","The Bottom 3","spotify:artist:6YeB9qnbI47owfAXWhctih","Glorb","2024-12-20","https://i.scdn.co/image/ab67616d0000b27352ff9dbd56afefcd526d0bcc","1","1","191126","https://p.scdn.co/mp3-preview/9482ffc42ac87d2c912b1438e88f0ddc92e44426?cid=9950ac751e34487dbbe027c4fd7f8e99","true","57","AUGBT2499330","","2025-01-23T13:39:19Z"
"spotify:track:4mn5HdatHKN7iFGDes9G8i","Who's Ready for Tomorrow","spotify:artist:2PmIyxmEFsNfQJjEifPDZC, spotify:artist:0Zdln8zZsLgVQswhycjCuo","RAT BOY, IBDY","spotify:album:1VGVJdmvOSRK2w9RKXk18A","Cyberpunk 2077: Radio, Vol. 2 (Original Soundtrack)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Varios Artistas","2020-12-18","https://i.scdn.co/image/ab67616d0000b273a91a5b301baac1f46e6f30eb","1","3","116161","https://p.scdn.co/mp3-preview/6ce343f5c04812ecb75632f67a268cb2dd14f47b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","USLS52081703","","2025-01-21T05:50:54Z"
"spotify:track:2OcJNw7K8cYs4FKoh8aEow","Coin-Operated Boy","spotify:artist:5JqX1glXPg6428ubI1w72i","The Dresden Dolls","spotify:album:3BMhZk7YVMQBh0Y4DuyNSt","The Dresden Dolls","spotify:artist:5JqX1glXPg6428ubI1w72i","The Dresden Dolls","2004-05-27","https://i.scdn.co/image/ab67616d0000b273e40a366bd5e9b44e85e268f9","1","6","286413","https://p.scdn.co/mp3-preview/153def1c70ea32c05fb99eef3c5714966460cbbd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","NLA320420774","","2025-01-17T14:15:25Z"
"spotify:track:1xlPeQm5LICSUONSh6atX0","Half Horse Half Man","spotify:artist:0Hu0e77EIbeWB6ZpQCDrCw","OCT","spotify:album:1eVIvGkJbSBcGmtiyEAgEp","Half Horse Half Man","spotify:artist:0Hu0e77EIbeWB6ZpQCDrCw","OCT","2025-01-17","https://i.scdn.co/image/ab67616d0000b273d578bc7c90deac705d37964c","1","1","188181","https://p.scdn.co/mp3-preview/cbc422bc192b106f239f9241671b8ab9a8890f92?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","QZTBB2483397","","2025-01-17T13:57:37Z"
"spotify:track:2aYOgz7ibwTOckw09WAV9L","Saturday Satan","spotify:artist:5HFkc3t0HYETL4JeEbDB1v","Powerwolf","spotify:album:65VaCwwKYqxT8MEUin2VMx","Lupus Dei","spotify:artist:5HFkc3t0HYETL4JeEbDB1v","Powerwolf","2007-05-07","https://i.scdn.co/image/ab67616d0000b273a0df901d6f714d726ccc36a1","1","4","318053","https://p.scdn.co/mp3-preview/68900d241720a2445847cbe507c6d380d3eb9f8f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","USMBR0704950","","2025-01-14T13:28:35Z"
"spotify:track:4pt5fDVTg5GhEvEtlz9dKk","I WANNA BE YOUR SLAVE","spotify:artist:0lAWpj5szCSwM4rUMHYmrr","Måneskin","spotify:album:7KF1Ain9mYYlg5M46g0i4A","Teatro d'ira - Vol. I","spotify:artist:0lAWpj5szCSwM4rUMHYmrr","Måneskin","2021-03-19","https://i.scdn.co/image/ab67616d0000b2735aa05015cfa7bd2943c29b21","1","4","173346","https://p.scdn.co/mp3-preview/485950694eaee2c2887f897603a9bc4acc05c0bf?cid=9950ac751e34487dbbe027c4fd7f8e99","true","83","ITB002100115","","2025-01-06T16:16:08Z"
"spotify:track:5nJaS3PEpyPfaWiLxIGtRX","Virtual Diva","spotify:artist:33ScadVnbm2X8kkUqOkC6Z","Don Omar","spotify:album:20Jf4Vb1V3MMv1QI1cKNNI","iDon","spotify:artist:33ScadVnbm2X8kkUqOkC6Z","Don Omar","2009-01-01","https://i.scdn.co/image/ab67616d0000b2739a5ca92aab056506d2b44316","1","2","239493","https://p.scdn.co/mp3-preview/8565695abc1a798f6aa68988ef501cb51f8d951a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","USUM70959802","","2025-01-03T21:50:21Z"
"spotify:track:3L6eri5cgP0GgNUFBqoXOC","Chicken Attack","spotify:artist:0V8tQXWkKPD5SxsB2moGew","The Gregory Brothers","spotify:album:5iMdlqdmZrzX52AAhGEgW7","Chicken Attack","spotify:artist:0V8tQXWkKPD5SxsB2moGew","The Gregory Brothers","2017-03-31","https://i.scdn.co/image/ab67616d0000b2734c79094511ac3d223fd05ff4","1","1","153889","https://p.scdn.co/mp3-preview/1f40027a2991e05563107742c1c6fcc5545862c0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","US92U1704307","","2025-01-01T13:57:35Z"
"spotify:track:0r2Bul2NuCViraT2zX1l5j","Get Low","spotify:artist:3ciRvbBIVz9fBoPbtSYq4x, spotify:artist:44PA0rCQXikgOWbfY7Fq7m","Lil Jon & The East Side Boyz, Ying Yang Twins","spotify:album:4htcOW08TqINNLbcSf9esI","Kings Of Crunk","spotify:artist:3ciRvbBIVz9fBoPbtSYq4x","Lil Jon & The East Side Boyz","2002-10-29","https://i.scdn.co/image/ab67616d0000b2733ba0e7112f965bfda72b1c5b","1","17","334066","https://p.scdn.co/mp3-preview/be360a507094a10639c1da4d1e8da31514d744dc?cid=9950ac751e34487dbbe027c4fd7f8e99","true","78","USTV10200084","","2024-12-26T20:50:25Z"
"spotify:track:3DVjSnt1HId4Qb8oL5Mjs8","Numbers (I Can Only Count to Four)","spotify:artist:2kfVqdz3lJshqH9GUHhtMr","Psychostick","spotify:album:3xGwJ45yzDS67AY5iwJLh7","Space Vampires vs Zombie Dinosaurs in 3D","spotify:artist:2kfVqdz3lJshqH9GUHhtMr","Psychostick","2011-08-16","https://i.scdn.co/image/ab67616d0000b273b2e1285253a66c42b31f4ab2","1","11","254733","https://p.scdn.co/mp3-preview/3f0dc77e576ce03e2f6a8f54c930d19570840274?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","USB761002098","","2024-12-25T21:20:18Z"
"spotify:track:7m2ZeXTKhW8e4MYEIYh2pT","Christmas Truce","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:3kB4VjXKKCY7l5xeH113Da","The War to End All Wars","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2022-03-04","https://i.scdn.co/image/ab67616d0000b2734973c03327b47148881afe9c","1","9","318000","https://p.scdn.co/mp3-preview/ade46edc9f1eae822f1c86c83e5d3796a8179086?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","SE6HE2100901","","2024-12-22T20:31:06Z"
"spotify:track:1XyaC0j83whAn7Cpv66Duq","Dancing with the Dead","spotify:artist:5HFkc3t0HYETL4JeEbDB1v","Powerwolf","spotify:album:6JhuNA7potIMg6r29IVULP","Call of the Wild (Deluxe Version)","spotify:artist:5HFkc3t0HYETL4JeEbDB1v","Powerwolf","2021-07-16","https://i.scdn.co/image/ab67616d0000b2738f659d8786f7f75d01dd43d8","1","3","245053","https://p.scdn.co/mp3-preview/9411d381c17c5be654cd0b8b0faad94ae966032e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","ATN262197603","","2024-12-19T12:49:19Z"
"spotify:track:5a6SBFado9c4MmKQlXnOR2","MachineGun Kiss - Full Spec Edition","spotify:artist:7C0PO4A4azl0xFMrE1EVDp","桐生一馬(黒田崇矢)","spotify:album:1F4S1ywUKiPmgbg66qw1Xj","Kazuma Kiryu Karaoke hit song collection(Ryu ga gotoku7 hikari to yami no yukue)","spotify:artist:4ShgdWtm52xvEr8uYmT0V6","SEGA SOUND TEAM","2020-01-16","https://i.scdn.co/image/ab67616d0000b2736cedf06b77c1a36cf6130140","1","5","270337","https://p.scdn.co/mp3-preview/9a411c6e76f44105ea8862d25e0fd541ad288777?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","JPR501929940","","2024-12-19T12:42:07Z"
"spotify:track:5lSBOGiimc2IYOn0Oa8My9","Dinero Dinero","spotify:artist:07UfFVZ1XRWV7TRNWbt1pU","TRIP MUSIC","spotify:album:7wLGYk1KIQyZSNMwimYDAH","Dinero Dinero","spotify:artist:07UfFVZ1XRWV7TRNWbt1pU","TRIP MUSIC","2024-11-29","https://i.scdn.co/image/ab67616d0000b27332dbfacf80e3367da588bbc1","1","1","174852","https://p.scdn.co/mp3-preview/2e027abd55bbafd619d6f57acb1775985d940c66?cid=9950ac751e34487dbbe027c4fd7f8e99","true","39","SE6SA2480913","","2024-12-15T19:52:40Z"
"spotify:track:0kFj7et49LhQG4pQPFwi4q","Mimukauwa Nice Try","spotify:artist:1U0xy9KHRDwpM08aIJWfTN","nunununununununununununununununununununununununununununununununununununununununununununununununununununununununununununununununununununununu","spotify:album:72O8jLQRKfW2vw0aVoMbn7","Mimukauwa Nice Try","spotify:artist:1U0xy9KHRDwpM08aIJWfTN","nunununununununununununununununununununununununununununununununununununununununununununununununununununununununununununununununununununununu","2024-12-10","https://i.scdn.co/image/ab67616d0000b27393de8a6638cf6e0f7c9abc19","1","1","205069","https://p.scdn.co/mp3-preview/1918b1557237a9728cb9415a2cf9b74a63c78f87?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TCJPC2479383","","2024-12-11T13:49:27Z"
"spotify:track:285pBltuF7vW8TeWk8hdRR","Lucid Dreams","spotify:artist:4MCBfE4596Uoi2O4DtmEMz","Juice WRLD","spotify:album:6tkjU4Umpo79wwkgPMV3nZ","Goodbye & Good Riddance","spotify:artist:4MCBfE4596Uoi2O4DtmEMz","Juice WRLD","2018-12-10","https://i.scdn.co/image/ab67616d0000b273f7db43292a6a99b21b51d5b4","1","3","239835","https://p.scdn.co/mp3-preview/85ba40ef782e993bac9ee1c945f90c123b11ffec?cid=9950ac751e34487dbbe027c4fd7f8e99","true","83","USUG11800685","","2024-12-06T22:10:05Z"
"spotify:track:0QsdF7zN99BvpsC8Y5eDD9","HelloWorld.java","spotify:artist:7jw9vF1hFRp1k8dDRNRiC5","NanowaR of Steel","spotify:album:5cbmq8CMF3EiUs1LPrw4yn","HelloWorld.java","spotify:artist:7jw9vF1hFRp1k8dDRNRiC5","NanowaR of Steel","2024-12-03","https://i.scdn.co/image/ab67616d0000b273cd04d1d2d69562d29959a2af","1","1","238186","https://p.scdn.co/mp3-preview/f0374aaa1c793c2894238cf1b8a9902977b5420e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","ATN262430505","","2024-12-05T12:36:05Z"
"spotify:track:7gspVQa13prQbNABCRacwE","Rendezvous","spotify:artist:1k5LyiTCRzPjORzcgHqJxF","Kanaria","spotify:album:089xXTATtiHlkm0VCM0w8q","Rendezvous","spotify:artist:1k5LyiTCRzPjORzcgHqJxF","Kanaria","2022-11-16","https://i.scdn.co/image/ab67616d0000b273f1dc96855f579d3e6d85c5d4","1","1","132295","https://p.scdn.co/mp3-preview/a30565254797174de94fbe85f864291628fd25fb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","TCJPT2258673","","2024-12-04T16:37:31Z"
"spotify:track:4k7dgSQKpozWPx5aTgHdgN","Cruel Angel's Thesis (From ""Neon Genesis Evangelion"")","spotify:artist:4sf4DrAOkheqktxTyKm7tO","AmaLee","spotify:album:0rGKEhiSyEwmcpQoU5Gg61","Nostalgia","spotify:artist:4sf4DrAOkheqktxTyKm7tO","AmaLee","2017-01-07","https://i.scdn.co/image/ab67616d0000b273c2dca11302592a1ff706bc67","1","8","240937","https://p.scdn.co/mp3-preview/a35fe494af644a925a7c01f624e3f7539f24d4d1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","QZ4JJ1655999","","2024-12-04T16:30:28Z"
"spotify:track:0AOmbw8AwDnwXhHC3OhdVB","Courtesy Call","spotify:artist:6GfiCQDFYANz5wUkSmb3Dr","Thousand Foot Krutch","spotify:album:6YJYFQ1Zz9I49YQknK4wIn","The End Is Where We Begin","spotify:artist:6GfiCQDFYANz5wUkSmb3Dr","Thousand Foot Krutch","2012-04-17","https://i.scdn.co/image/ab67616d0000b2731a2e4290b83a4c810d019fcd","1","9","236898","https://p.scdn.co/mp3-preview/3bd28157689f7cae2ab05b972ed63a8a468b181a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","TCABF1202218","","2024-12-04T07:35:23Z"
"spotify:track:0hgLHFyN9u3WqkK2ofpuUX","The Ultimate Showdown of Ultimate Destiny","spotify:artist:4llAOeA6kEF4ytaB2fsmcW","Lemon Demon","spotify:album:4ZE05qOXBcWmItdv95gyiy","Dinosaurchestra","spotify:artist:4llAOeA6kEF4ytaB2fsmcW","Lemon Demon","2006-07-20","https://i.scdn.co/image/ab67616d0000b2735d2f39265b6ffeebcae4bfaf","1","6","213087","https://p.scdn.co/mp3-preview/2f1cc05bb8e3cc291c711b41ad5bee3c006023d7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","USTCD1050482","","2024-11-17T00:00:48Z"
"spotify:track:1716lvEJYr3XWpHNnkE0Xv","Me Llueven Las Barbies","spotify:artist:07UfFVZ1XRWV7TRNWbt1pU","TRIP MUSIC","spotify:album:3Uy5dCqbvDxpxN6cLUtela","Me Llueven Las Barbies","spotify:artist:07UfFVZ1XRWV7TRNWbt1pU","TRIP MUSIC","2024-10-31","https://i.scdn.co/image/ab67616d0000b27393de78d78596a4d60bdc749f","1","1","145162","https://p.scdn.co/mp3-preview/793810319ee780305c679e01ff64039560eb9767?cid=9950ac751e34487dbbe027c4fd7f8e99","true","45","SE6SA2441087","","2024-11-12T14:19:01Z"
"spotify:track:4xXu9UO2qdBotUOfqru2UC","Bakamitai - Taxi Driver Edition","spotify:artist:7C0PO4A4azl0xFMrE1EVDp","桐生一馬(黒田崇矢)","spotify:album:1F4S1ywUKiPmgbg66qw1Xj","Kazuma Kiryu Karaoke hit song collection(Ryu ga gotoku7 hikari to yami no yukue)","spotify:artist:4ShgdWtm52xvEr8uYmT0V6","SEGA SOUND TEAM","2020-01-16","https://i.scdn.co/image/ab67616d0000b2736cedf06b77c1a36cf6130140","1","6","291266","https://p.scdn.co/mp3-preview/bed2cd5e9b2ea84755a0fc07f060825071c9090f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","JPR501929941","","2024-11-11T13:46:08Z"
"spotify:track:6BxCmy6vGbuOckxg6YfQOW","Stand By","spotify:artist:3bgsNtcf5d5h9jbQbohfBK","Extremoduro","spotify:album:3FgvMxabfL5UtlcPzASEhh","Yo, Minoría Absoluta","spotify:artist:3bgsNtcf5d5h9jbQbohfBK","Extremoduro","2002","https://i.scdn.co/image/ab67616d0000b2737d95383aa4544f540f26c513","1","4","207986","https://p.scdn.co/mp3-preview/a539d2a0b5fed3a46a57450b9296d30a933a8467?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","ES5010200022","","2024-11-08T09:28:27Z"
"spotify:track:1ZI607lJxi4P8RKtSHiYyd","Feel","spotify:artist:2SjtrCN3OEXHeomgAH6MVY","Lies of P","spotify:album:5gJEFiXI4rIXC2TWIx65ZQ","Lies of P (Original Soundtrack)","spotify:artist:2SjtrCN3OEXHeomgAH6MVY","Lies of P","2023-11-16","https://i.scdn.co/image/ab67616d0000b27317323a40820a233fe628106b","1","1","237968","https://p.scdn.co/mp3-preview/c67880baf2411145eaa18f3b5c2b7208482ad91b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","KRNAR2353955","","2024-11-06T08:15:20Z"
"spotify:track:5dySAFu6j5IrfIIQcekN47","きみとそらをとぶ (feat. 初音ミク&巡音ルカ)","spotify:artist:5xvXrTBkQdY9CALtV1KXGD, spotify:artist:6pNgnvzBa6Bthsv8SrZJYl, spotify:artist:7HwMt9qpoww4yfE3D8886I","傘村トータ, Hatsune Miku, Megurine Luka","spotify:album:5iExtveqj1otLYflaFdHAe","きみとそらをとぶ","spotify:artist:5xvXrTBkQdY9CALtV1KXGD","傘村トータ","2023-12-09","https://i.scdn.co/image/ab67616d0000b273e9f56eb746b0f0d17cce81c3","1","1","284050","https://p.scdn.co/mp3-preview/abb6d79f8bd279a2c15f2df5dbf4f0a18ef2ede0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","JP92Q2302065","","2024-11-06T07:50:34Z"
"spotify:track:3znIACSXPLn3HFCf7moZ28","It's Going Down Now","spotify:artist:4VeqFgWkP7P9eEGwzPuXcM, spotify:artist:0HM4KuHUJ5ww5DdOGi3FEf, spotify:artist:4hFBhdNVZZuVk5FYThUwaN, spotify:artist:7tUDDR0lAc9PLMPHPfzaqI","Azumi Takahashi, Lotus Juice, アトラスサウンドチーム, ATLUS GAME MUSIC","spotify:album:20Bf2RVERC5Bc2eo3vyvJv","Persona 3 Reload Original Soundtrack","spotify:artist:4hFBhdNVZZuVk5FYThUwaN, spotify:artist:7tUDDR0lAc9PLMPHPfzaqI","アトラスサウンドチーム, ATLUS GAME MUSIC","2024-04-24","https://i.scdn.co/image/ab67616d0000b273ffb55e7e9036d352382d4265","1","30","186093","https://p.scdn.co/mp3-preview/720b3e811e710467e131c75368d58d10da2dfc02?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","JPK652300130","","2024-11-05T08:38:19Z"
"spotify:track:3eX2JOSwcPjVEe2zbVZ2GH","The Night Begins to Shine","spotify:artist:6UdiSCjeUpSxgx12fivSvG","B.E.R.","spotify:album:5MqQ2XZtnUwduGX3IwUbZt","The Night Begins to Shine","spotify:artist:6UdiSCjeUpSxgx12fivSvG","B.E.R.","2015-10-30","https://i.scdn.co/image/ab67616d0000b273197293ceff1283da64fc87d3","1","1","210509","https://p.scdn.co/mp3-preview/45ec55fbd985353971210a75193ae197d8ddb408?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","USXFD1500002","","2024-11-04T15:36:09Z"
"spotify:track:3UsCQBUSfinuNsRlCNKpxL","Bad Apple!!","spotify:artist:24xiUuRm8s4FxcLrTfYfHR, spotify:artist:4fO4ckqx25ldOmvOQnhRLL","EN Sekai, JP Sekai","spotify:album:5YX3UJD8mJomKbwenr7aqq","Bad Apple!!","spotify:artist:24xiUuRm8s4FxcLrTfYfHR","EN Sekai","2024-07-12","https://i.scdn.co/image/ab67616d0000b2738120b500f7e93bc8931a28a8","1","1","231424","","false","0","TCAIM2426653","","2024-10-27T15:28:43Z"
